# E          s-dos       p-dos       d-dos       f-dos
7.3900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.4000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.4100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.4200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.4300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.4400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.4500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.4600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.4700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.4800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.4900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.5000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.5100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.5200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.5300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.5400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.5500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.5600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.5700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.5800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.5900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.6000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.6100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.6200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.6300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.6400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.6500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.6600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.6700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.6800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.6900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.7000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.7100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.7200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.7300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.7400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.7500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.7600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.7700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.7800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.7900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.8000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.8100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.8200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.8300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.8400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.8500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.8600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.8700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.8800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.8900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.9000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.9100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.9200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.9300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.9400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.9500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.9600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.9700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.9800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.9900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.0000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.0100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.0200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.0300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.0400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.0500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.0600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.0700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.0800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.0900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.1000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.1100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.1200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.1300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.1400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.1500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.1600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.1700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.1800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.1900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.2000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.2100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.2200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.2300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.2400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.2500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.2600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.2700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.2800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.2900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.3000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.3100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.3200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.3300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.3400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.3500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.3600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.3700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.3800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.3900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.4000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.4100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.4200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.4300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.4400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.4500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.4600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.4700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.4800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.4900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.5000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.5100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.5200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.5300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.5400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.5500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.5600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.5700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.5800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.5900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.6000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.6100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.6200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.6300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.6400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.6500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.6600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.6700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.6800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.6900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.7000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.7100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.7200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.7300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.7400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.7500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.7600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.7700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.7800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.7900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.8000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.8100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.8200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.8300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.8400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.8500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.8600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.8700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.8800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.8900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.9000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.9100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.9200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.9300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.9400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.9500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.9600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.9700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.9800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
8.9900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
9.0000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
